image_path,steering_angle
44786.jpg,0.2
44787.jpg,0.2
44788.jpg,0.2
44789.jpg,0.2
44790.jpg,0.2
44791.jpg,0.2
44792.jpg,0.2
44793.jpg,0.2
44794.jpg,0.2
44796.jpg,0.2
44797.jpg,0.2
44800.jpg,0.2
44801.jpg,0.2
44802.jpg,0.2
44803.jpg,0.2
44804.jpg,0.2
44805.jpg,0.2
44806.jpg,0.2
44807.jpg,0.2
44808.jpg,0.2
44809.jpg,0.2
44810.jpg,0.2
44811.jpg,0.2
44813.jpg,0.2
44814.jpg,0.2
44815.jpg,0.2
44816.jpg,0.2
44818.jpg,0.2
44819.jpg,0.2
44820.jpg,0.2
44821.jpg,0.2
44822.jpg,0.2
44823.jpg,0.2
44824.jpg,0.2
44826.jpg,0.2
44827.jpg,0.2
44828.jpg,0.2
44829.jpg,0.2
44833.jpg,0.2
44834.jpg,0.2
44835.jpg,0.2
44836.jpg,0.2
44837.jpg,0.2
44838.jpg,0.2
44839.jpg,0.2
44840.jpg,0.2
44841.jpg,0.2
44845.jpg,0.2
44846.jpg,0.2
44848.jpg,0.0
44849.jpg,0.2
44850.jpg,0.2
44851.jpg,0.2
44853.jpg,0.2
44855.jpg,0.2
44856.jpg,0.2
44857.jpg,0.2
44858.jpg,0.2
44859.jpg,0.2
44860.jpg,0.2
44861.jpg,0.2
44863.jpg,0.2
44864.jpg,0.2
44865.jpg,0.2
44866.jpg,0.2
44867.jpg,0.2
44868.jpg,0.2
44869.jpg,0.2
44870.jpg,0.2
44872.jpg,0.2
44873.jpg,0.2
44874.jpg,0.2
44875.jpg,0.2
44876.jpg,0.2
44877.jpg,0.2
44878.jpg,0.2
44879.jpg,0.2
44880.jpg,0.2
44881.jpg,0.2
44882.jpg,0.2
44883.jpg,0.2
44884.jpg,0.2
44885.jpg,0.2
44886.jpg,0.2
44888.jpg,0.2
44890.jpg,0.2
44891.jpg,0.2
44892.jpg,0.2
44893.jpg,0.2
44894.jpg,0.2
44895.jpg,0.2
44897.jpg,0.2
44898.jpg,0.2
44899.jpg,0.2
44902.jpg,0.2
44903.jpg,0.2
44904.jpg,0.2
44905.jpg,0.2
44906.jpg,0.2
44907.jpg,0.2
44910.jpg,0.2
44911.jpg,0.2
44913.jpg,0.2
44916.jpg,0.2
44918.jpg,0.2
44919.jpg,0.2
44920.jpg,0.2
44922.jpg,0.2
44923.jpg,0.2
44924.jpg,0.2
44925.jpg,0.2
44926.jpg,0.2
44928.jpg,0.2
44929.jpg,0.2
44931.jpg,0.2
44932.jpg,0.2
44933.jpg,0.2
44934.jpg,0.2
44935.jpg,0.2
44937.jpg,0.2
44939.jpg,0.0
44940.jpg,0.2
44941.jpg,0.2
44942.jpg,0.2
44943.jpg,0.2
44944.jpg,0.2
44946.jpg,0.2
44947.jpg,0.2
44948.jpg,0.2
44949.jpg,0.2
44950.jpg,0.2
44952.jpg,0.2
44953.jpg,0.2
44954.jpg,0.2
44955.jpg,0.2
44956.jpg,0.2
44957.jpg,0.2
44958.jpg,0.2
44959.jpg,0.2
44960.jpg,0.2
44961.jpg,0.2
44963.jpg,0.2
44965.jpg,0.2
44966.jpg,0.2
44968.jpg,0.2
44971.jpg,0.2
44972.jpg,0.2
44974.jpg,0.2
44976.jpg,0.2
44978.jpg,0.2
44979.jpg,0.2
44980.jpg,0.2
44981.jpg,0.2
44982.jpg,0.2
44984.jpg,0.2
44986.jpg,0.2
44987.jpg,0.2
44988.jpg,0.2
44990.jpg,0.2
44992.jpg,0.2
44993.jpg,0.2
44994.jpg,0.2
44995.jpg,0.2
44996.jpg,0.2
44997.jpg,0.2
44998.jpg,0.0
44999.jpg,0.2
45001.jpg,0.2
45002.jpg,0.2
45005.jpg,0.2
45006.jpg,0.2
45007.jpg,0.2
45008.jpg,0.2
45009.jpg,0.2
45010.jpg,0.2
45011.jpg,0.2
45013.jpg,0.2
45014.jpg,0.2
45015.jpg,0.2
45016.jpg,0.2
45018.jpg,0.2
45020.jpg,0.2
45021.jpg,0.2
45022.jpg,0.2
45023.jpg,0.2
45024.jpg,0.2
45025.jpg,0.2
45026.jpg,0.2
45027.jpg,0.2
45028.jpg,0.2
45030.jpg,0.2
45032.jpg,0.2
45033.jpg,0.2
45036.jpg,0.2
45038.jpg,0.2
45041.jpg,0.2
45043.jpg,0.2
45044.jpg,0.2
45045.jpg,0.0
45046.jpg,0.2
45047.jpg,0.2
45048.jpg,0.2
45049.jpg,0.2
45050.jpg,0.2
45052.jpg,0.2
45053.jpg,0.2
45055.jpg,0.2
45056.jpg,0.2
45057.jpg,0.2
45058.jpg,0.2
45059.jpg,0.2
45061.jpg,0.2
45062.jpg,0.2
45064.jpg,0.2
45065.jpg,0.2
45066.jpg,0.2
45067.jpg,0.2
45068.jpg,0.2
45070.jpg,0.2
45071.jpg,0.2
45072.jpg,0.2
45073.jpg,0.2
45074.jpg,0.2
45075.jpg,0.2
45076.jpg,0.2
45077.jpg,0.2
45079.jpg,0.2
45080.jpg,0.2
45081.jpg,0.2
45083.jpg,0.2
45084.jpg,0.2
45086.jpg,0.2
45088.jpg,-0.61
45089.jpg,-0.91
45091.jpg,-1.61
45092.jpg,-2.12
45095.jpg,0.0
45096.jpg,-1.82
45097.jpg,-1.82
45099.jpg,-1.61
45100.jpg,-1.82
45101.jpg,-1.92
45102.jpg,-2.02
45103.jpg,-2.02
45104.jpg,-2.02
45105.jpg,-2.02
45106.jpg,-1.51
45107.jpg,-1.51
45108.jpg,-1.51
45111.jpg,-1.31
45112.jpg,-1.31
45114.jpg,-1.31
45115.jpg,-1.31
45116.jpg,-1.31
45117.jpg,-0.4
45118.jpg,0.61
45119.jpg,0.91
45121.jpg,0.5
45124.jpg,0.2
45125.jpg,0.2
45126.jpg,0.0
45128.jpg,-3.33
45129.jpg,-3.73
45130.jpg,-3.73
45131.jpg,-3.03
45132.jpg,-2.72
45133.jpg,-2.72
45135.jpg,-2.32
45136.jpg,-2.12
45137.jpg,-2.02
45138.jpg,-2.02
45139.jpg,-2.02
45140.jpg,-1.71
45141.jpg,-1.31
45143.jpg,-0.91
45144.jpg,-0.91
45145.jpg,-0.71
45146.jpg,-0.3
45147.jpg,-0.1
45148.jpg,0.1
45149.jpg,0.61
45151.jpg,2.42
45152.jpg,3.03
45155.jpg,2.32
45156.jpg,2.32
45158.jpg,2.62
45161.jpg,2.52
45162.jpg,2.52
45164.jpg,3.53
45165.jpg,3.83
45166.jpg,3.93
45167.jpg,3.93
45168.jpg,3.93
45169.jpg,3.93
45170.jpg,3.93
45172.jpg,3.93
45173.jpg,3.93
45174.jpg,3.93
45175.jpg,3.83
45176.jpg,3.73
45177.jpg,3.73
45179.jpg,3.73
45180.jpg,3.83
45181.jpg,3.53
45182.jpg,3.23
45183.jpg,3.23
45184.jpg,3.23
45185.jpg,3.03
45186.jpg,3.03
45187.jpg,3.03
45188.jpg,2.92
45190.jpg,2.32
45191.jpg,1.61
45192.jpg,1.11
45193.jpg,0.5
45194.jpg,0.5
45195.jpg,0.5
45196.jpg,0.5
45197.jpg,0.5
45198.jpg,0.5
45199.jpg,0.5
45200.jpg,0.5
45201.jpg,0.5
45203.jpg,0.5
45204.jpg,0.5
45205.jpg,0.4
45207.jpg,-0.1
45208.jpg,0.0
45209.jpg,-0.71
45210.jpg,-0.81
45211.jpg,-0.91
45213.jpg,-0.91
45215.jpg,-0.91
45216.jpg,-0.91
45219.jpg,-0.91
45221.jpg,-0.3
45225.jpg,-0.61
45226.jpg,-0.61
45228.jpg,-0.61
45231.jpg,-0.61
45233.jpg,-0.61
45234.jpg,-0.61
45235.jpg,-0.71
45236.jpg,-0.81
45237.jpg,-0.81
45238.jpg,-0.81
45240.jpg,-0.81
45241.jpg,-0.81
45243.jpg,-0.81
45244.jpg,-0.81
45245.jpg,-0.91
45246.jpg,-1.21
45247.jpg,-1.31
45248.jpg,-1.31
45249.jpg,0.0
45250.jpg,-1.31
45251.jpg,-1.31
45252.jpg,-1.31
45253.jpg,-1.11
45254.jpg,-1.11
45256.jpg,-0.61
45258.jpg,0.71
45259.jpg,1.21
45260.jpg,1.21
45261.jpg,1.21
45263.jpg,1.21
45264.jpg,0.0
45265.jpg,1.21
45266.jpg,1.21
45268.jpg,1.21
45269.jpg,1.21
45270.jpg,1.21
45271.jpg,1.21
45272.jpg,1.21
45273.jpg,1.21
45274.jpg,1.21
45275.jpg,1.11
45276.jpg,1.11
45277.jpg,0.61
45278.jpg,0.5
45279.jpg,0.5
45280.jpg,0.0
45282.jpg,0.5
45283.jpg,0.5
45284.jpg,0.5
45285.jpg,0.5
45286.jpg,0.5
45287.jpg,0.0
45288.jpg,0.0
45289.jpg,0.1
45291.jpg,0.0
45292.jpg,0.0
45294.jpg,0.0
45296.jpg,0.0
45297.jpg,0.0
45299.jpg,0.0
45301.jpg,0.0
45302.jpg,0.0
45303.jpg,0.0
45304.jpg,0.0
45306.jpg,-0.3
45307.jpg,-0.4
45308.jpg,0.0
45309.jpg,-0.2
45310.jpg,0.4
45311.jpg,0.4
45312.jpg,0.4
45313.jpg,0.5
45314.jpg,0.5
45315.jpg,0.5
45316.jpg,0.5
45317.jpg,0.5
45318.jpg,0.5
45319.jpg,0.5
45322.jpg,0.61
45324.jpg,0.61
45326.jpg,0.0
45327.jpg,1.01
45328.jpg,1.31
45329.jpg,1.61
45331.jpg,2.32
45332.jpg,3.33
45333.jpg,0.0
45334.jpg,4.64
45335.jpg,4.84
45337.jpg,4.54
45338.jpg,4.13
45339.jpg,4.13
45340.jpg,4.13
45341.jpg,3.93
45342.jpg,3.53
45343.jpg,3.43
45344.jpg,3.43
45345.jpg,3.43
45347.jpg,2.32
45350.jpg,0.81
45351.jpg,0.71
45353.jpg,0.61
45354.jpg,0.61
45356.jpg,0.5
45357.jpg,0.5
45358.jpg,0.4
45359.jpg,0.4
45360.jpg,0.4
45361.jpg,0.3
45363.jpg,0.0
45364.jpg,-0.1
45365.jpg,0.0
45367.jpg,0.4
45368.jpg,0.4
45369.jpg,0.4
45370.jpg,0.71
45371.jpg,0.71
45372.jpg,0.71
45373.jpg,0.71
45374.jpg,0.81
45375.jpg,0.81
45377.jpg,0.81
45379.jpg,0.81
45380.jpg,0.81
45381.jpg,1.11
45382.jpg,1.21
45383.jpg,1.21
45384.jpg,1.21
45386.jpg,0.0
45387.jpg,1.31
45388.jpg,0.0
45389.jpg,1.41
45390.jpg,1.41
45391.jpg,1.41
45392.jpg,1.41
45393.jpg,1.41
45394.jpg,1.41
45395.jpg,1.41
45396.jpg,1.41
45397.jpg,1.31
45398.jpg,1.21
45399.jpg,1.01
45400.jpg,1.01
45401.jpg,1.01
45403.jpg,1.01
45405.jpg,1.01
45406.jpg,1.21
45408.jpg,1.51
45409.jpg,1.51
45410.jpg,1.51
45412.jpg,1.82
45413.jpg,1.82
45416.jpg,1.82
45417.jpg,2.02
45418.jpg,2.22
45419.jpg,2.42
45420.jpg,2.72
45421.jpg,3.73
45422.jpg,4.94
45423.jpg,5.14
45424.jpg,5.14
45425.jpg,5.14
45427.jpg,5.14
45428.jpg,5.14
45429.jpg,4.74
45430.jpg,4.64
45432.jpg,4.64
45433.jpg,4.54
45435.jpg,4.24
45436.jpg,4.13
45437.jpg,4.13
45438.jpg,3.83
45440.jpg,3.73
45441.jpg,3.63
45442.jpg,3.43
45444.jpg,2.92
45446.jpg,2.52
45447.jpg,2.42
45448.jpg,2.32
45449.jpg,1.82
45450.jpg,0.81
45451.jpg,0.2
45452.jpg,-0.71
45453.jpg,-1.71
45454.jpg,-2.22
45456.jpg,-2.32
45457.jpg,-2.32
45458.jpg,-2.32
45459.jpg,-2.12
45460.jpg,-2.12
45461.jpg,-1.71
45462.jpg,-1.41
45464.jpg,-0.81
45465.jpg,-0.81
45467.jpg,-0.81
45468.jpg,-0.81
45470.jpg,0.01
45471.jpg,0.0
45473.jpg,1.11
45475.jpg,2.42
45476.jpg,2.62
45478.jpg,2.92
45479.jpg,2.92
45480.jpg,2.02
45481.jpg,1.82
45482.jpg,1.71
45483.jpg,1.71
45484.jpg,1.71
45485.jpg,0.0
45486.jpg,1.21
45487.jpg,0.91
45488.jpg,0.91
45489.jpg,0.91
45492.jpg,0.81
45493.jpg,0.0
45494.jpg,0.4
45495.jpg,0.2
45496.jpg,0.2
45497.jpg,0.2
45498.jpg,0.2
45499.jpg,0.2
45500.jpg,0.2
45501.jpg,0.2
45502.jpg,0.2
45503.jpg,0.2
45504.jpg,0.1
45506.jpg,0.1
45507.jpg,0.1
45509.jpg,0.3
45510.jpg,0.71
45511.jpg,0.91
45512.jpg,0.91
45513.jpg,0.91
45514.jpg,0.91
45515.jpg,0.91
45516.jpg,0.71
45518.jpg,0.71
45520.jpg,0.71
45522.jpg,0.71
45524.jpg,0.71
45526.jpg,0.71
45527.jpg,0.71
45528.jpg,0.71
45529.jpg,0.71
45530.jpg,0.71
45532.jpg,0.71
45533.jpg,0.91
45535.jpg,0.91
45536.jpg,0.91
45537.jpg,0.91
45540.jpg,0.61
45543.jpg,0.61
45544.jpg,0.61
45545.jpg,0.61
45546.jpg,0.61
45548.jpg,0.61
45549.jpg,0.61
45550.jpg,0.61
45551.jpg,0.61
45552.jpg,0.61
45553.jpg,0.81
45554.jpg,0.81
45555.jpg,0.81
45557.jpg,0.81
45558.jpg,0.81
45559.jpg,1.01
45560.jpg,1.01
45562.jpg,1.21
45563.jpg,1.21
45565.jpg,1.21
45566.jpg,1.31
45568.jpg,1.51
45569.jpg,1.51
45570.jpg,1.51
45571.jpg,1.51
45572.jpg,1.61
45573.jpg,1.82
45574.jpg,1.92
45575.jpg,2.02
45577.jpg,2.02
45578.jpg,2.02
45580.jpg,2.02
45581.jpg,2.02
45582.jpg,2.02
45583.jpg,2.02
45585.jpg,2.02
45586.jpg,2.02
45587.jpg,2.02
45588.jpg,2.02
45589.jpg,1.92
45590.jpg,1.82
45591.jpg,0.0
45592.jpg,1.71
45593.jpg,1.71
45595.jpg,1.71
45596.jpg,0.91
45597.jpg,0.0
45599.jpg,0.0
45600.jpg,0.0
45601.jpg,0.0
45603.jpg,-0.3
45604.jpg,-0.3
45605.jpg,-0.3
45606.jpg,-0.3
45607.jpg,-0.3
45608.jpg,-0.4
45610.jpg,-0.71
45611.jpg,-1.51
45612.jpg,-1.71
45613.jpg,-1.92
45614.jpg,-1.71
45615.jpg,-1.21
45616.jpg,-1.01
45617.jpg,-0.71
45618.jpg,-0.4
45619.jpg,0.0
45620.jpg,0.0
45621.jpg,0.0
45622.jpg,0.1
45623.jpg,0.2
45624.jpg,0.71
45625.jpg,1.51
45626.jpg,1.71
45627.jpg,1.92
45629.jpg,1.92
45630.jpg,1.92
45632.jpg,1.92
45633.jpg,2.02
45635.jpg,2.22
45636.jpg,2.22
45638.jpg,2.32
45639.jpg,2.42
45640.jpg,2.42
45641.jpg,2.52
45642.jpg,2.62
45644.jpg,2.62
45645.jpg,2.62
45646.jpg,2.62
45647.jpg,2.72
45648.jpg,2.62
45649.jpg,2.62
45650.jpg,2.12
45651.jpg,1.82
45652.jpg,1.82
45653.jpg,1.82
45654.jpg,1.82
45657.jpg,1.82
45658.jpg,1.82
45659.jpg,1.82
45661.jpg,0.0
45662.jpg,1.82
45663.jpg,1.82
45665.jpg,1.82
45666.jpg,1.82
45667.jpg,1.61
45668.jpg,1.61
45669.jpg,1.61
45670.jpg,1.51
45671.jpg,1.51
45672.jpg,1.41
45673.jpg,1.41
45674.jpg,1.31
45675.jpg,1.31
45676.jpg,1.21
45678.jpg,1.51
45679.jpg,1.92
45681.jpg,2.32
45682.jpg,2.32
45683.jpg,2.32
45684.jpg,2.32
45685.jpg,2.32
45687.jpg,2.42
45688.jpg,2.52
45689.jpg,2.52
45690.jpg,2.52
45691.jpg,2.52
45692.jpg,2.62
45693.jpg,2.12
45694.jpg,1.92
45695.jpg,1.92
45696.jpg,1.82
45697.jpg,1.61
45698.jpg,1.21
45699.jpg,1.21
45700.jpg,1.01
45701.jpg,0.91
45702.jpg,0.81
45703.jpg,0.71
45704.jpg,0.71
45705.jpg,0.71
45706.jpg,0.71
45707.jpg,0.71
45708.jpg,0.5
45709.jpg,0.5
45710.jpg,0.4
45711.jpg,0.4
45712.jpg,0.4
45714.jpg,0.4
45715.jpg,0.3
45716.jpg,0.3
45717.jpg,0.1
45718.jpg,-0.1
45719.jpg,-0.1
45721.jpg,-0.4
45722.jpg,-0.61
45723.jpg,-0.71
45724.jpg,-0.71
45725.jpg,-0.71
45726.jpg,-0.71
45727.jpg,-0.71
45728.jpg,-0.71
45729.jpg,-0.71
45730.jpg,0.0
45731.jpg,-0.71
45733.jpg,-0.71
45734.jpg,-0.71
45735.jpg,-0.61
45736.jpg,-0.3
45737.jpg,-0.1
45738.jpg,-0.1
45739.jpg,0.0
45740.jpg,0.0
45741.jpg,0.1
45742.jpg,0.3
45743.jpg,0.4
45744.jpg,0.5
45745.jpg,0.91
45746.jpg,1.01
45748.jpg,1.41
45749.jpg,1.51
45750.jpg,1.61
45751.jpg,1.92
45753.jpg,2.82
45754.jpg,2.92
45755.jpg,2.92
45756.jpg,2.92
45758.jpg,2.92
45759.jpg,2.92
45760.jpg,2.92
45761.jpg,3.03
45762.jpg,3.03
45763.jpg,3.03
45764.jpg,3.03
45765.jpg,3.03
45766.jpg,3.03
45767.jpg,3.03
45768.jpg,3.03
45770.jpg,3.03
45771.jpg,3.03
45772.jpg,3.03
45774.jpg,2.02
45775.jpg,1.82
45776.jpg,1.82
45777.jpg,1.71
45778.jpg,1.11
45779.jpg,0.2
45780.jpg,-0.3
45781.jpg,-1.11
45782.jpg,-1.11
45783.jpg,-1.11
45784.jpg,-1.11
45785.jpg,-1.11
45786.jpg,-1.11
45787.jpg,-0.91
45788.jpg,-0.61
45789.jpg,-0.3
45790.jpg,-0.3
45791.jpg,-0.3
45792.jpg,-0.2
45793.jpg,0.0
45795.jpg,0.4
45796.jpg,0.4
45797.jpg,0.71
45798.jpg,1.11
45799.jpg,1.41
45800.jpg,1.82
45801.jpg,1.92
45802.jpg,1.92
45803.jpg,1.92
45804.jpg,1.92
45806.jpg,2.12
45807.jpg,2.12
45808.jpg,2.22
45809.jpg,2.42
45811.jpg,2.92
45812.jpg,3.03
45814.jpg,3.33
45815.jpg,3.43
45816.jpg,3.53
45818.jpg,3.53
45819.jpg,3.53
45820.jpg,3.53
45821.jpg,3.53
45824.jpg,3.53
45825.jpg,3.53
45827.jpg,2.92
45828.jpg,2.92
45829.jpg,2.82
45830.jpg,2.62
45831.jpg,2.42
45833.jpg,2.22
45834.jpg,2.12
45835.jpg,1.82
45837.jpg,1.41
45838.jpg,1.41
45840.jpg,1.21
45842.jpg,1.11
45843.jpg,1.01
45844.jpg,0.91
45845.jpg,0.91
45846.jpg,0.81
45848.jpg,0.3
45849.jpg,0.2
45850.jpg,0.1
45851.jpg,0.0
45852.jpg,0.0
45853.jpg,0.0
45854.jpg,0.0
45855.jpg,-0.1
45857.jpg,-1.41
45858.jpg,-1.71
45860.jpg,-1.92
45861.jpg,-2.02
45862.jpg,-2.02
45863.jpg,-2.02
45864.jpg,-2.02
45867.jpg,-1.82
45868.jpg,-1.31
45870.jpg,-1.11
45872.jpg,-0.61
45875.jpg,0.0
45876.jpg,0.0
45877.jpg,0.1
45878.jpg,0.1
45879.jpg,0.1
45881.jpg,0.1
45884.jpg,0.1
45886.jpg,0.1
45887.jpg,0.1
45888.jpg,0.1
45889.jpg,0.1
45891.jpg,0.1
45892.jpg,0.1
45893.jpg,0.2
45894.jpg,0.2
45895.jpg,0.2
45896.jpg,0.3
45897.jpg,0.4
45898.jpg,1.11
45899.jpg,2.02
45900.jpg,2.82
45902.jpg,3.33
45904.jpg,3.13
45905.jpg,3.03
45906.jpg,2.92
45907.jpg,2.82
45909.jpg,2.62
45911.jpg,2.62
45912.jpg,2.62
45913.jpg,2.62
45914.jpg,2.62
45916.jpg,2.62
45917.jpg,2.42
45919.jpg,1.31
45920.jpg,1.11
45922.jpg,0.71
45923.jpg,0.61
45924.jpg,0.4
45925.jpg,0.3
45926.jpg,0.1
45927.jpg,0.0
45928.jpg,0.0
45930.jpg,0.0
45931.jpg,0.0
45932.jpg,0.1
45933.jpg,0.1
45934.jpg,0.5
45935.jpg,0.71
45936.jpg,0.91
45938.jpg,1.11
45939.jpg,1.31
45940.jpg,1.41
45941.jpg,1.41
45942.jpg,1.41
45943.jpg,1.51
45944.jpg,1.51
45945.jpg,0.0
45946.jpg,1.61
45947.jpg,1.61
45948.jpg,1.61
45949.jpg,1.11
45950.jpg,0.81
45951.jpg,0.71
45952.jpg,0.71
45953.jpg,0.61
45954.jpg,0.61
45955.jpg,0.1
45956.jpg,-0.1
45957.jpg,-0.3
45959.jpg,-1.01
45960.jpg,-1.01
45961.jpg,-0.81
45962.jpg,-0.81
45963.jpg,-0.81
45964.jpg,-0.81
45965.jpg,-0.81
45966.jpg,-0.71
45967.jpg,-0.61
45968.jpg,-0.61
45969.jpg,-0.3
45970.jpg,-0.2
45971.jpg,0.0
45972.jpg,0.2
45974.jpg,1.01
45975.jpg,1.31
45976.jpg,1.61
45977.jpg,1.82
45978.jpg,2.32
45979.jpg,2.42
45980.jpg,2.42
45981.jpg,2.42
45982.jpg,2.42
45985.jpg,2.62
45986.jpg,2.42
45990.jpg,1.61
45991.jpg,1.51
45992.jpg,1.51
45993.jpg,1.31
45994.jpg,0.71
45995.jpg,0.1
45996.jpg,-0.3
45997.jpg,-0.4
46000.jpg,0.61
46001.jpg,0.61
46002.jpg,0.4
46003.jpg,0.2
46004.jpg,0.0
46005.jpg,-0.1
46006.jpg,-0.3
46007.jpg,-0.3
46008.jpg,0.0
46009.jpg,-0.91
46010.jpg,-1.01
46012.jpg,-1.61
46014.jpg,-1.71
46015.jpg,-1.71
46016.jpg,-1.71
46019.jpg,-1.21
46020.jpg,-0.91
46022.jpg,0.0
46024.jpg,0.5
46025.jpg,0.71
46026.jpg,1.11
46027.jpg,2.02
46028.jpg,3.23
46029.jpg,3.53
46030.jpg,3.93
46032.jpg,4.94
46033.jpg,5.14
46034.jpg,5.24
46035.jpg,5.34
46037.jpg,5.55
46038.jpg,5.55
46039.jpg,5.55
46040.jpg,5.14
46041.jpg,4.84
46042.jpg,3.73
46043.jpg,1.92
46045.jpg,1.01
46047.jpg,0.61
46048.jpg,0.61
46049.jpg,0.61
46050.jpg,0.61
46051.jpg,0.4
46052.jpg,0.3
46053.jpg,0.2
46055.jpg,0.3
46057.jpg,0.5
46058.jpg,0.5
46059.jpg,0.71
46060.jpg,0.71
46061.jpg,0.81
46062.jpg,1.11
46063.jpg,1.41
46064.jpg,1.92
46066.jpg,2.12
46067.jpg,2.12
46068.jpg,2.12
46069.jpg,2.12
46070.jpg,2.12
46071.jpg,2.12
46072.jpg,0.0
46073.jpg,2.12
46074.jpg,2.12
46075.jpg,2.12
46077.jpg,2.12
46078.jpg,2.12
46079.jpg,2.12
46082.jpg,1.92
46083.jpg,1.82
46085.jpg,1.82
46087.jpg,1.82
46088.jpg,1.82
46089.jpg,1.82
46091.jpg,1.82
46093.jpg,1.71
46094.jpg,1.71
46097.jpg,1.71
46099.jpg,1.92
46100.jpg,1.51
46101.jpg,1.51
46102.jpg,1.51
46103.jpg,1.51
46104.jpg,1.51
46105.jpg,1.51
46106.jpg,1.51
46107.jpg,1.51
46110.jpg,1.61
46111.jpg,1.61
46112.jpg,1.21
46113.jpg,1.01
46114.jpg,1.01
46115.jpg,1.11
46116.jpg,1.41
46117.jpg,1.51
46118.jpg,0.0
46119.jpg,1.51
46120.jpg,1.61
46121.jpg,1.71
46122.jpg,1.71
46123.jpg,1.71
46124.jpg,1.71
46125.jpg,1.82
46126.jpg,2.32
46127.jpg,2.62
46128.jpg,3.23
46129.jpg,3.23
46130.jpg,3.33
46131.jpg,3.33
46132.jpg,3.33
46133.jpg,3.43
46134.jpg,3.73
46135.jpg,3.93
46136.jpg,4.03
46137.jpg,3.83
46138.jpg,3.03
46139.jpg,3.03
46140.jpg,3.03
46143.jpg,1.31
46144.jpg,0.91
46146.jpg,0.5
46147.jpg,0.3
46148.jpg,0.1
46150.jpg,0.0
46151.jpg,0.0
46152.jpg,-0.3
46155.jpg,0.0
46157.jpg,-0.61
46158.jpg,-0.61
46159.jpg,-0.61
46160.jpg,-0.81
46161.jpg,-0.91
46162.jpg,-0.91
46163.jpg,-1.01
46164.jpg,-1.01
46165.jpg,-1.01
46166.jpg,-1.11
46167.jpg,-1.11
46168.jpg,-1.11
46169.jpg,-1.11
46171.jpg,-1.11
46172.jpg,-1.11
46173.jpg,-1.11
46174.jpg,-1.11
46175.jpg,-1.11
46176.jpg,-1.11
46178.jpg,-1.11
46179.jpg,-1.01
46180.jpg,-0.91
46181.jpg,-0.81
46182.jpg,-0.61
46183.jpg,-0.61
46187.jpg,-0.3
46188.jpg,-0.3
46189.jpg,-0.3
46191.jpg,-0.2
46193.jpg,0.61
46194.jpg,0.91
46195.jpg,0.91
46196.jpg,0.91
46197.jpg,0.91
46198.jpg,1.01
46199.jpg,1.41
46200.jpg,2.02
46201.jpg,2.62
46203.jpg,4.34
46204.jpg,4.34
46205.jpg,4.34
46207.jpg,4.34
46208.jpg,4.34
46210.jpg,4.13
46211.jpg,4.03
46212.jpg,3.53
46214.jpg,3.43
46215.jpg,3.43
46217.jpg,3.23
46218.jpg,3.03
46219.jpg,2.52
46220.jpg,2.12
46221.jpg,1.82
46222.jpg,1.51
46227.jpg,-0.3
46228.jpg,-0.91
46229.jpg,-1.41
46230.jpg,-1.61
46231.jpg,-1.61
46233.jpg,-1.61
46235.jpg,-1.51
46237.jpg,-1.11
46238.jpg,-0.81
46239.jpg,-0.81
46240.jpg,-0.71
46241.jpg,-0.61
46242.jpg,-0.5
46243.jpg,-0.3
46244.jpg,-0.1
46245.jpg,0.3
46246.jpg,0.61
46247.jpg,1.11
46249.jpg,2.02
46250.jpg,2.52
46251.jpg,2.92
46252.jpg,3.33
46253.jpg,3.43
46254.jpg,3.43
46257.jpg,3.43
46258.jpg,3.53
46259.jpg,3.53
46262.jpg,3.63
46263.jpg,3.63
46264.jpg,3.63
46265.jpg,3.63
46266.jpg,3.63
46267.jpg,0.0
46268.jpg,3.63
46271.jpg,3.03
46272.jpg,2.92
46273.jpg,2.12
46274.jpg,1.51
46275.jpg,1.11
46276.jpg,0.3
46277.jpg,0.0
46280.jpg,-0.61
46281.jpg,-0.61
46282.jpg,-0.61
46283.jpg,-0.61
46284.jpg,-0.4
46285.jpg,0.0
46286.jpg,0.1
46287.jpg,0.1
46288.jpg,0.2
46289.jpg,0.5
46290.jpg,0.71
46291.jpg,1.01
46292.jpg,1.21
46293.jpg,1.31
46294.jpg,1.31
46295.jpg,1.41
46296.jpg,1.51
46297.jpg,1.51
46300.jpg,1.82
46301.jpg,1.92
46302.jpg,1.92
46303.jpg,1.92
46305.jpg,1.82
46307.jpg,1.01
46308.jpg,0.81
46309.jpg,0.71
46310.jpg,0.61
46311.jpg,0.4
46312.jpg,0.1
46313.jpg,0.0
46314.jpg,0.0
46315.jpg,0.0
46316.jpg,0.0
46317.jpg,0.3
46319.jpg,0.71
46322.jpg,1.01
46323.jpg,0.0
46325.jpg,1.82
46326.jpg,2.02
46327.jpg,0.0
46328.jpg,2.12
46329.jpg,2.12
46330.jpg,2.12
46331.jpg,2.12
46332.jpg,2.12
46333.jpg,2.12
46334.jpg,2.12
46335.jpg,2.12
46336.jpg,1.92
46338.jpg,1.31
46341.jpg,1.61
46342.jpg,1.92
46343.jpg,1.92
46344.jpg,1.92
46345.jpg,1.82
46346.jpg,1.71
46347.jpg,1.71
46348.jpg,2.02
46349.jpg,2.12
46350.jpg,2.12
46351.jpg,2.12
46352.jpg,2.12
46355.jpg,2.12
